1090000000000.0,455.86834185415995,219.3745568187712
1100000000000.0,449.42491844614835,216.16452480670938
1110000000000.0,442.98217346041844,213.05309732662258
1120000000000.0,436.53769664299665,210.03830620899456
1130000000000.0,430.0889755375154,207.11832620915618
1140000000000.0,423.63339175060605,204.2914743407791
1150000000000.0,417.1682166507371,201.5562097161773
1160000000000.0,410.69060647897453,198.91113391798697
1170000000000.0,404.197596845768,196.35499193114387
1180000000000.0,397.6860965832304,193.8866736689481
1190000000000.0,391.1528809174307,191.50521613247855
1200000000000.0,384.5945839199115,189.20980624877373
1210000000000.0,378.0076901919216,186.99978444015412
1220000000000.0,371.3885257286384,184.87464898492578
1230000000000.0,364.73324790390643,182.83406123863932
1240000000000.0,358.03783450863074,180.87785179523783
1250000000000.0,351.29807176787597,179.00602767901486
1260000000000.0,344.5095412528279,177.21878067155512
1270000000000.0,337.66760559398324,175.51649689301289
1280000000000.0,330.76739289112083,173.89976777452827
1290000000000.0,323.80377970366027,172.36940257866706
1300000000000.0,316.7713724917907,170.92644264795257
1310000000000.0,309.6644873641032,169.5721775883742
1320000000000.0,302.477127971223,168.30816362585554
1330000000000.0,295.202961366945,167.13624440979967
1340000000000.0,287.83529163841825,166.0585745799286
1350000000000.0,280.3670310848381,165.07764646178737
1360000000000.0,272.79066869963515,164.19632031381047
1370000000000.0,265.09823568414873,163.41785861634463
1380000000000.0,257.2812676909783,162.7459649723946
1390000000000.0,249.33076346248436,162.18482828344082
1400000000000.0,241.2371394940983,161.73917297428383
1410000000000.0,232.99018031311965,161.41431617192788
1420000000000.0,224.57898392157438,161.21623289922067
1430000000000.0,215.99190190665993,161.15163052942887
1440000000000.0,207.2164736747666,161.22803396944462
1450000000000.0,198.23935421580177,161.45388330460736
1460000000000.0,189.04623475491783,161.83864595673475
1470000000000.0,179.6217556007397,162.39294579067285
1480000000000.0,169.94941045597434,163.12871206813568
1490000000000.0,160.0114414223924,164.05935170900062
1500000000000.0,149.7887239143926,165.19994900224117
1510000000000.0,139.26064070329105,166.56749773967044
1520000000000.0,128.40494436216198,168.1811717611581
1530000000000.0,117.19760748823748,170.0626411445756
1540000000000.0,105.61266027497976,172.23644280352138
1550000000000.0,93.62201532908821,174.730416141572
1560000000000.0,81.19528013615574,177.5762167425326
1570000000000.0,68.29955835359225,180.8099239644139
1580000000000.0,54.89924226647014,184.47276189246398
1590000000000.0,40.95580044576136,188.61195757214855
1600000000000.0,26.42756713441538,193.28176601058337
1610000000000.0,11.269543491682215,198.54469838427403
1620000000000.0,-4.566773966115656,204.4729985679324
1630000000000.0,-21.13351488285571,211.15042392533007
1640000000000.0,-38.486472878977715,218.67439978129948
1650000000000.0,-56.685010430006095,227.15863370172465
1660000000000.0,-75.79175910876604,236.73629626748092
1670000000000.0,-95.87201106210266,247.56390002480046
1680000000000.0,-116.99265069357874,259.82603810397205
1690000000000.0,-139.2204075930574,273.74117843295
1700000000000.0,-162.61911323778736,289.56874710204283
1710000000000.0,-187.24550104059176,307.6177713127377
1720000000000.0,-213.14288205434704,328.2573796600935
1730000000000.0,-240.33172896349785,351.92945734297217
1740000000000.0,-268.795770324014,379.1636916850853
1750000000000.0,-298.4615850192975,410.5950545375143
1760000000000.0,-329.16883421666853,446.98333541857903
1770000000000.0,-360.627120261322,489.23345477756993
1780000000000.0,-392.3540106273639,538.4135930094684
1790000000000.0,-423.58715077736196,595.7650777267062
1800000000000.0,-453.1621321106467,662.6925681174123
1810000000000.0,-479.3482502040086,740.7141183626118
1820000000000.0,-499.63956710812033,831.3369449686647
1830000000000.0,-510.5148697427646,935.8062245167288
1840000000000.0,-507.2173972146016,1054.6559615839326
1850000000000.0,-483.6760556564361,1186.990294916429
1860000000000.0,-432.79674645945704,1329.481220197314
1870000000000.0,-347.45355952162225,1475.2500026790394
1880000000000.0,-222.46455476421463,1613.147012631812
1890000000000.0,-57.407325391062024,1728.3291924207235
1900000000000.0,140.77979190017516,1804.9824980414999
1910000000000.0,357.29245264208504,1830.9582170279962
1920000000000.0,572.4308128448563,1802.2748800369186
1930000000000.0,767.156746246659,1724.671864900043
1940000000000.0,928.2173587571455,1611.1462657775728
1950000000000.0,1050.2226012888998,1477.2266291460492
1960000000000.0,1134.503692212326,1336.7756702627803
1970000000000.0,1186.414401950333,1199.8629803536028
1980000000000.0,1212.760202299547,1072.5571504955626
1990000000000.0,1220.1200263313494,957.7387390215629
2000000000000.0,1214.0572960110285,856.1527574430874
2010000000000.0,1198.9205794695465,767.3017453429153
2020000000000.0,1177.9416890720636,690.0712682516537
2030000000000.0,1153.4410014858868,623.1173400030882
2040000000000.0,1127.0423182138306,565.0832360835226
2050000000000.0,1099.857740190445,514.7077379254916
2060000000000.0,1072.6328154782327,470.8697666826705
2070000000000.0,1045.8549007801641,432.5983729417427
2080000000000.0,1019.8316941918168,399.06542085492976
2090000000000.0,994.7471300097825,369.5707776115426
2100000000000.0,970.7007160758296,343.52526632735385
2110000000000.0,947.7350193998324,320.4340138384198
2120000000000.0,925.8547754974414,299.88136867860936
2130000000000.0,905.0401210397614,281.51779049982514
2140000000000.0,885.2557202188946,265.0487233743341
2150000000000.0,866.4570279541479,250.22528777251986
2160000000000.0,848.5945588900149,236.8365602456238
2170000000000.0,831.6167684244516,224.7032005673074
2180000000000.0,815.4719685881835,213.6722030995742
2190000000000.0,800.1095738518151,203.6125764488917
2200000000000.0,785.4808830037039,194.4117849424529
2210000000000.0,771.5395412710179,185.97281324165922
2220000000000.0,758.2417836014072,178.21173995295968
2230000000000.0,745.5465297676614,171.05572698983946
2240000000000.0,733.4153807482091,164.441348835484
2250000000000.0,721.8125509359896,158.31320013977253
2260000000000.0,710.7047602406057,152.6227317122582
2270000000000.0,700.0611027564217,147.32727438909254
2280000000000.0,689.8529034544973,142.38921785481708
2290000000000.0,680.0535706775923,137.77531763088427
2300000000000.0,670.6384496250386,133.45610838597653
2310000000000.0,661.5846801916579,129.40540571163697
2320000000000.0,652.8710612486321,125.59988172905058
2330000000000.0,644.4779225662128,122.01870250084433
2340000000000.0,636.3870049660048,118.64321733704546
2350000000000.0,628.5813488743983,115.4566918040111
2360000000000.0,621.045191171459,112.4440776467088
2370000000000.0,613.7638700505462,109.59181398007422
2380000000000.0,606.723737493893,106.8876550436704
2390000000000.0,599.9120789075793,104.32052058502683
2400000000000.0,593.3170394307632,101.88036557244688
2410000000000.0,586.9275564281322,99.55806646311233
2420000000000.0,580.7332976836298,97.34532168735758
2430000000000.0,574.7246048322884,95.23456437147077
2440000000000.0,568.8924415915914,93.21888562255653
2450000000000.0,563.228346381601,91.29196695061783
2460000000000.0,557.7243889522334,89.44802061378803
2470000000000.0,552.3731306653325,87.6817368496692
2480000000000.0,547.1675881077465,85.98823710479701
2490000000000.0,542.1011997389169,84.36303250008379
2500000000000.0,537.1677953022555,82.80198687658336
